src_ip,dst_ip,dst_port,bytes_sent,bytes_received,login_attempts,process_name,duration_sec,label
10.0.0.34,10.0.0.54,443,2251.5451843118735,5097.155787086248,1,chrome.exe,28.53043224562804,normal
10.0.0.44,10.0.0.58,443,2055.899579101694,5859.833561467458,1,outlook.exe,31.66865247441655,normal
10.0.0.3,10.0.0.50,80,1126.3891665173724,4942.163387622406,1,teams.exe,24.036000940201927,normal
10.0.0.42,10.0.0.56,80,3174.537893350379,5416.801574483114,1,outlook.exe,21.90286692748274,normal
10.0.0.24,10.0.0.55,80,1220.606502488079,5015.027750287097,1,explorer.exe,44.16126282081506,normal
10.0.0.19,10.0.0.57,3389,1823.1571202164969,2879.9127848798257,1,svchost.exe,37.34709667572996,normal
10.0.0.9,10.0.0.50,443,1752.0609139949254,4850.544306835011,1,teams.exe,30.34769014593268,normal
10.0.0.40,10.0.0.55,22,1291.886472103677,4575.168652474362,1,svchost.exe,27.923747432989064,normal
10.0.0.9,10.0.0.56,443,1381.932101984769,3635.8940061816415,1,teams.exe,34.87522058695678,normal
10.0.0.44,10.0.0.57,53,1827.0403354764146,3283.966751689311,1,outlook.exe,37.66177597621218,normal
10.0.0.49,10.0.0.57,53,1421.4416906433646,3818.018003931781,1,chrome.exe,36.72392969880875,normal
10.0.0.29,10.0.0.57,443,2443.7519837070295,5102.917390523237,2,teams.exe,31.73769201957273,normal
10.0.0.39,10.0.0.51,22,2657.754145470052,5087.973547129169,1,outlook.exe,6.2123807274129845,normal
10.0.0.36,10.0.0.53,80,2343.1767775072667,4212.825930013004,1,outlook.exe,34.87715426198682,normal
10.0.0.35,10.0.0.57,80,1981.0534591415847,5460.824865403865,1,svchost.exe,40.336283354875164,normal
10.0.0.38,10.0.0.50,443,3011.295115284741,7452.369912868724,1,chrome.exe,9.83818870399448,normal
10.0.0.11,10.0.0.54,443,3556.4551005219205,4472.61093836038,1,chrome.exe,27.72672412685664,normal
10.0.0.37,10.0.0.53,80,2560.930752397126,3728.4514791077163,2,explorer.exe,30.598529613796842,normal
10.0.0.15,10.0.0.53,80,1875.4640776734796,3646.2453252902415,1,explorer.exe,34.266306900421995,normal
10.0.0.32,10.0.0.55,80,2074.4384019588456,3274.2288751874266,1,outlook.exe,5.661834946550734,normal
10.0.0.40,10.0.0.53,53,1681.206228962018,5820.298374508965,1,outlook.exe,38.85726353881855,normal
10.0.0.9,10.0.0.54,443,1244.0582902183933,5185.837628902753,1,teams.exe,23.989898793681082,normal
10.0.0.36,10.0.0.54,443,1733.6372508915483,4335.348902497937,2,outlook.exe,31.934653709882394,normal
10.0.0.23,10.0.0.54,443,1507.230199639535,7291.911266818686,1,teams.exe,32.639743094361584,normal
10.0.0.45,10.0.0.55,22,1934.96985322319,2477.72208251205,1,outlook.exe,20.995420220305522,normal
10.0.0.21,10.0.0.54,80,2426.2343217164753,6475.112364309855,1,svchost.exe,19.033475543989837,normal
10.0.0.45,10.0.0.54,443,2274.1598137772494,3126.5586960453834,1,explorer.exe,26.133658022856917,normal
10.0.0.46,10.0.0.59,53,3377.608871859951,5684.450477636428,1,chrome.exe,26.842419917829055,normal
10.0.0.33,10.0.0.51,80,1348.5776182376273,5602.473436282364,1,teams.exe,39.87489716968727,normal
10.0.0.18,10.0.0.55,80,1980.6285525052285,4709.546083772211,1,explorer.exe,25.4742003005681,normal
10.0.0.45,10.0.0.52,80,3549.149717035629,3659.5113586335633,1,teams.exe,26.71840315020308,normal
10.0.0.35,10.0.0.57,443,2302.8031163156566,4684.918072091076,1,chrome.exe,30.526722098152185,normal
10.0.0.11,10.0.0.55,443,1302.275747622464,2649.544147375639,2,teams.exe,20.28282820723073,normal
10.0.0.11,10.0.0.58,443,890.8261199744593,4770.9189690782905,1,outlook.exe,15.303816959937095,normal
10.0.0.18,10.0.0.56,80,2406.9904300988705,3900.960775468141,1,outlook.exe,55.187140992944634,normal
203.0.113.55,10.0.0.10,3389,189.95000186359349,112.00494344440017,31,svchost.exe,2.381696539790985,brute_force
10.0.0.15,10.0.0.53,443,2874.068534560418,3205.8081334505637,1,chrome.exe,31.645578906286467,normal
10.0.0.27,10.0.0.50,80,2067.962283609174,6243.469128345963,1,outlook.exe,23.332152360382604,normal
10.0.0.20,10.0.0.59,80,2899.3625091756558,6498.097633487784,2,chrome.exe,41.409694942564315,normal
10.0.0.48,10.0.0.53,443,2348.161431040162,4284.4870145147715,1,teams.exe,22.658408276290544,normal
10.0.0.6,10.0.0.56,80,1929.2351813310763,6443.670319166238,2,outlook.exe,28.32752095260827,normal
10.0.0.32,10.0.0.52,3389,1679.1665899348088,3746.4939876282383,1,svchost.exe,19.23993362285205,normal
10.0.0.49,10.0.0.59,443,1712.958711456365,5117.707418460958,1,outlook.exe,34.04475322850541,normal
10.0.0.11,10.0.0.54,80,1726.9791005916395,4812.14059899128,1,teams.exe,39.440421481490844,normal
10.0.0.24,10.0.0.52,443,2258.4732578741855,5862.54348461517,1,chrome.exe,16.247405190188104,normal
10.0.0.7,10.0.0.51,443,1929.1757069949365,4149.115910961102,1,chrome.exe,42.64963559771658,normal
10.0.0.33,10.0.0.58,53,2478.919815554134,5509.683077242329,1,teams.exe,19.189879302374397,normal
10.0.0.22,10.0.0.59,80,1704.3576055990527,5991.191112926666,1,chrome.exe,18.80060862995383,normal
10.0.0.10,10.0.0.55,443,2132.8084965862668,5491.412756355527,1,teams.exe,31.32858682667248,normal
10.0.0.19,10.0.0.56,80,1385.4082010997918,4806.572371418794,1,explorer.exe,37.63062015738554,normal
10.0.0.14,10.0.0.56,443,2834.9613907023195,4960.073536626636,1,outlook.exe,28.40142134164262,normal
10.0.0.36,10.0.0.57,443,1751.213750845393,5970.175082567859,1,outlook.exe,14.139048076810887,normal
203.0.113.55,10.0.0.10,3389,139.62265664093957,87.29231211170459,20,svchost.exe,2.3596638009147193,brute_force
10.0.0.3,10.0.0.54,443,2189.8198241929827,6091.805339074645,1,teams.exe,33.077352688284215,normal
10.0.0.23,10.0.0.50,80,2316.663413035619,4162.90986638496,1,outlook.exe,33.835524037071245,normal
10.0.0.33,10.0.0.57,443,2300.1064828721387,5160.649940353116,1,chrome.exe,32.73759705463954,normal
10.0.0.4,10.0.0.57,80,962.6799812268159,4942.729589177898,1,outlook.exe,24.69591259872434,normal
198.51.100.23,10.0.0.30,7164,47.71651234762096,0.30972017489093756,0,nmap.exe,0.21096194587451692,port_scan
10.0.0.26,10.0.0.57,443,1790.2826236707247,3695.1831095670505,1,outlook.exe,38.32269588574208,normal
10.0.0.29,10.0.0.55,80,1656.4929501502513,6933.359747714358,1,chrome.exe,19.496828656778597,normal
10.0.0.40,10.0.0.50,80,1944.5937198604563,4197.80059196482,1,explorer.exe,44.547495353705884,normal
10.0.0.10,10.0.0.53,80,1231.2076017754123,5184.970575073156,1,svchost.exe,25.681774505750575,normal
10.0.0.44,10.0.0.58,53,1632.441599637706,3374.507729800167,1,svchost.exe,32.64541376102067,normal
10.0.0.46,10.0.0.56,443,1695.9969285313382,3652.746082418651,2,teams.exe,27.585801644817753,normal
10.0.0.17,10.0.0.54,443,1507.732974759016,5245.038664315406,1,chrome.exe,34.625192395920784,normal
10.0.0.37,10.0.0.59,80,2679.5947470820124,5007.727893175685,1,svchost.exe,35.343765628400476,normal
10.0.0.6,10.0.0.59,80,2440.5733604066845,5402.268077201298,2,chrome.exe,13.658841481629654,normal
10.0.0.34,10.0.0.59,443,1524.544635156384,4634.719141796115,1,svchost.exe,18.604972059187343,normal
10.0.0.3,10.0.0.59,443,1707.546173291115,6952.917382489511,1,chrome.exe,13.942091400184019,normal
10.0.0.33,10.0.0.55,443,2147.6399703104344,5906.544157109964,1,outlook.exe,10.565568476890828,normal
10.0.0.48,10.0.0.52,22,1252.9811033551246,5902.271399943453,1,svchost.exe,27.48420722973103,normal
10.0.0.25,10.0.0.58,80,2306.395370791645,5850.719394460647,1,teams.exe,41.23898866891339,normal
10.0.0.12,10.0.0.58,443,2723.898209228933,4002.771712561224,2,explorer.exe,19.30440094122678,normal
10.0.0.30,10.0.0.55,80,1530.0160854249668,4196.889166046685,1,svchost.exe,31.030730419240875,normal
10.0.0.4,10.0.0.53,443,2471.394257070038,3566.1941760715854,2,chrome.exe,10.620254527834522,normal
10.0.0.18,10.0.0.52,80,1612.062588416758,4917.40742464871,1,explorer.exe,49.6944538133198,normal
10.0.0.19,10.0.0.52,80,2626.5664123841216,6171.167632706147,1,explorer.exe,36.861216087738704,normal
10.0.0.6,10.0.0.56,53,2295.7210758759275,3018.0355142612866,1,teams.exe,39.53035365097758,normal
10.0.0.16,10.0.0.55,80,1655.5572287122973,5817.306203738326,2,outlook.exe,24.536737356880884,normal
10.0.0.31,10.0.0.51,443,1658.1828588568062,3065.912254540423,2,svchost.exe,28.916289633811598,normal
10.0.0.48,10.0.0.53,443,2518.5794493291214,7059.845001737402,2,outlook.exe,19.857849912031718,normal
10.0.0.23,10.0.0.56,443,2214.670411400867,5037.541841486822,1,teams.exe,47.75414575154689,normal
10.0.0.43,10.0.0.56,80,1012.0183500541901,4088.3826978460975,2,chrome.exe,45.37600601573978,normal
10.0.0.40,10.0.0.56,443,2163.427700305219,4001.9053722309645,1,teams.exe,17.39827319345807,normal
10.0.0.13,185.220.101.7,443,570215.6036542613,2507.0997076148565,1,cmd.exe,124.58105098256144,data_exfil
10.0.0.37,10.0.0.54,3389,2051.242321079104,6352.800534896725,2,teams.exe,30.015439684122526,normal
10.0.0.43,10.0.0.56,53,1404.796132162755,4989.534870947271,1,chrome.exe,48.78277351744187,normal
10.0.0.21,10.0.0.55,80,1479.903140092051,5280.0453426974045,1,svchost.exe,38.922098728099854,normal
203.0.113.55,10.0.0.10,3389,152.26830396396315,105.91214784616692,39,svchost.exe,1.8441462037663927,brute_force
10.0.0.11,10.0.0.54,80,1491.1178454615235,5055.002936033375,2,teams.exe,42.47712291859819,normal
10.0.0.34,10.0.0.59,443,2469.3200113394723,3940.962877987902,1,chrome.exe,27.73322222903962,normal
10.0.0.40,10.0.0.50,80,2675.5078762435,4683.917038877026,1,explorer.exe,32.61618434546202,normal
10.0.0.22,10.0.0.58,443,2037.8474700025467,4434.939526448808,1,teams.exe,31.064763045048274,normal
203.0.113.55,10.0.0.10,3389,122.20096505232353,112.10777746823494,47,svchost.exe,2.26025624831414,brute_force
10.0.0.25,10.0.0.58,443,2396.909233571908,4388.240360495415,1,outlook.exe,38.904185854902074,normal
10.0.0.4,10.0.0.52,53,2597.7656940433544,3822.77358254879,1,svchost.exe,32.516506656796395,normal
10.0.0.49,10.0.0.54,80,2125.658324119051,4450.210640361966,1,chrome.exe,24.757183903417047,normal
10.0.0.36,10.0.0.53,53,2449.3345801695873,4624.592553516038,2,chrome.exe,39.162404629699324,normal
10.0.0.39,10.0.0.59,443,2678.291692913991,4139.243198298181,1,chrome.exe,17.64208588493574,normal
10.0.0.23,10.0.0.51,443,2292.9521005823244,6671.347575437476,1,outlook.exe,18.273051103403603,normal
10.0.0.16,10.0.0.50,22,1960.0457736687251,3275.9381891319645,2,outlook.exe,32.51880360092856,normal
10.0.0.31,10.0.0.54,80,1831.7237050609133,4893.90936465858,1,chrome.exe,24.426276714879947,normal
198.51.100.23,10.0.0.20,2203,61.6222461337816,1.35612807099578,0,nmap.exe,0.27108732422977466,port_scan
10.0.0.28,10.0.0.50,443,2645.3792120612143,3282.3278516366036,2,explorer.exe,27.580803412628363,normal
10.0.0.7,10.0.0.53,80,1611.3142575770466,3734.741590914785,1,explorer.exe,38.794671868111365,normal
10.0.0.38,10.0.0.57,443,1970.292409363753,3900.9552484451274,1,outlook.exe,21.270963246735022,normal
10.0.0.8,10.0.0.52,443,1021.330705433005,3600.771740775369,2,chrome.exe,15.425425354914395,normal
10.0.0.34,10.0.0.57,80,1730.3474927683649,5457.213063692514,1,svchost.exe,13.270383904628648,normal
10.0.0.36,10.0.0.55,22,2119.2774768868694,3868.9327644974123,1,svchost.exe,27.341447045531414,normal
10.0.0.22,10.0.0.53,80,1679.4593667308222,4225.037175936015,1,svchost.exe,17.21701986151332,normal
10.0.0.30,10.0.0.50,443,2023.7467341258214,3962.00864501077,1,teams.exe,32.03510360414917,normal
10.0.0.45,10.0.0.55,80,1829.0890898769321,4194.473317489479,1,teams.exe,40.48401873141627,normal
198.51.100.23,10.0.0.29,2807,60.512039105739646,3.0209827457485012,0,nmap.exe,0.2155281241852139,port_scan
10.0.0.42,10.0.0.58,53,2007.0746324828792,6288.863425206302,1,svchost.exe,28.03410603055669,normal
10.0.0.23,10.0.0.58,80,3463.635046236665,4108.4565101454955,1,outlook.exe,15.165340478942504,normal
10.0.0.8,10.0.0.51,53,2537.166502385122,4925.0734438815525,1,chrome.exe,33.38583090886362,normal
10.0.0.16,10.0.0.56,80,2029.1851454089478,4342.964762982676,1,svchost.exe,34.49108090690387,normal
10.0.0.7,10.0.0.57,443,2514.3844957117403,4779.981972340326,1,teams.exe,37.58144889210677,normal
10.0.0.19,10.0.0.52,53,2249.5479080688747,5766.3884765724,2,teams.exe,37.23911966758987,normal
10.0.0.35,10.0.0.54,80,2379.4122080818047,3941.19985175218,1,outlook.exe,24.7516452089923,normal
10.0.0.30,10.0.0.51,80,2559.274972127663,6179.988529689786,1,explorer.exe,27.880510706760603,normal
10.0.0.4,10.0.0.53,443,1783.0632685104054,4827.958640734528,1,teams.exe,44.244504949072734,normal
10.0.0.38,10.0.0.56,443,1899.680350587284,5729.772937034196,2,svchost.exe,23.39530480041704,normal
10.0.0.43,10.0.0.50,80,1701.5526076340143,5962.502591953298,1,outlook.exe,30.157943010573728,normal
10.0.0.16,10.0.0.59,80,2735.517345408552,5715.174390128059,1,explorer.exe,19.945320077677582,normal
10.0.0.42,10.0.0.51,80,2372.5754321424088,4372.579265573627,2,svchost.exe,25.719880679457976,normal
10.0.0.37,10.0.0.54,443,1192.0566062947637,7202.013924659615,1,svchost.exe,50.36872171795816,normal
10.0.0.40,10.0.0.59,80,1677.8298664890078,3960.779836009234,1,outlook.exe,27.82397764220687,normal
10.0.0.38,10.0.0.54,22,2675.4261653495028,4421.886541284357,1,svchost.exe,34.12163846503503,normal
10.0.0.22,10.0.0.57,22,1989.7197213247464,6605.6198325651185,2,svchost.exe,33.34983555497925,normal
10.0.0.43,10.0.0.55,22,2288.9892618197787,3600.3184952673137,1,chrome.exe,49.02283140353971,normal
10.0.0.20,10.0.0.53,443,2883.255900163817,1311.6347085715556,2,svchost.exe,16.038066839541145,normal
10.0.0.30,10.0.0.53,3389,2666.9428727502864,4958.74034734994,1,chrome.exe,60.6750211158665,normal
10.0.0.28,10.0.0.56,80,2360.951742719071,5158.09487586681,2,outlook.exe,35.10903379086582,normal
10.0.0.19,10.0.0.50,443,1367.996916026318,6399.227950071159,1,teams.exe,36.644533843597536,normal
10.0.0.31,10.0.0.58,80,1595.3095894586231,3573.1734232186577,1,svchost.exe,29.68864461684724,normal
10.0.0.30,10.0.0.54,443,1704.3609953151472,4638.276163906614,1,chrome.exe,23.017777676615037,normal
10.0.0.11,10.0.0.53,80,1581.9541648901868,5444.145171087257,1,svchost.exe,30.452261906465576,normal
10.0.0.25,10.0.0.54,22,2409.962626317617,4996.195866329201,1,explorer.exe,46.432713276859346,normal
10.0.0.32,10.0.0.54,80,3021.0889552673652,4146.067091539944,1,explorer.exe,47.38798360950869,normal
10.0.0.20,10.0.0.54,443,2196.317057825484,5592.3295470133435,1,outlook.exe,20.554232800790913,normal
10.0.0.48,10.0.0.54,3389,2041.493709406255,4615.510878958482,2,outlook.exe,20.950485110868563,normal
10.0.0.12,10.0.0.54,80,958.9506484055064,4430.851801327466,2,explorer.exe,15.269801694847363,normal
10.0.0.36,10.0.0.56,443,2108.901169874363,5408.135912778356,1,teams.exe,22.92040629368002,normal
10.0.0.26,10.0.0.50,80,1995.4088233074306,5707.59182197462,1,chrome.exe,24.349657395335065,normal
10.0.0.21,10.0.0.54,80,1927.5607190260566,6542.7363672797765,2,explorer.exe,31.334432790439806,normal
10.0.0.29,10.0.0.57,80,2053.7221871704464,5530.683123010048,1,chrome.exe,14.669873327422692,normal
10.0.0.47,10.0.0.56,443,1840.5768222526344,4969.736942403014,2,teams.exe,38.86508802075525,normal
10.0.0.46,10.0.0.55,80,1325.911477286255,4438.069886142073,2,svchost.exe,9.198120273581281,normal
10.0.0.12,10.0.0.50,443,1382.744000788802,5399.469372602185,1,outlook.exe,27.03601348453818,normal
10.0.0.45,10.0.0.55,53,2194.156002711725,5441.746736377558,2,explorer.exe,25.928031821186387,normal
10.0.0.5,10.0.0.51,53,580.4606702572864,4109.251136447737,1,outlook.exe,13.741079726255037,normal
10.0.0.13,10.0.0.59,80,2101.6179772930154,4383.856541951057,1,chrome.exe,14.603405810471116,normal
10.0.0.13,10.0.0.53,80,3092.5474475180563,3428.5800016616995,1,explorer.exe,40.02504454882039,normal
10.0.0.3,10.0.0.54,443,1806.3190177235945,4959.6660897859565,1,chrome.exe,30.933688608031648,normal
203.0.113.55,10.0.0.10,3389,170.53651191174112,87.06989584243746,21,svchost.exe,1.1823548649642237,brute_force
10.0.0.34,10.0.0.54,443,2015.7457811309978,5363.004284806077,1,outlook.exe,24.919706405575525,normal
10.0.0.46,10.0.0.51,53,2366.4145409108723,5707.457710864381,1,chrome.exe,26.471660941486427,normal
10.0.0.35,10.0.0.54,80,1857.5815311288993,5073.8634344108805,2,teams.exe,6.878129970617032,normal
10.0.0.24,10.0.0.50,3389,2346.4287921187183,4772.2803851642475,2,svchost.exe,23.67531583689865,normal
10.0.0.34,10.0.0.57,80,1155.74740596575,4279.78797899321,1,svchost.exe,26.45409367497019,normal
10.0.0.43,10.0.0.57,80,1946.9029549801235,6193.586535476262,2,teams.exe,24.012601876936852,normal
10.0.0.6,10.0.0.54,80,2041.41628525905,6299.987372262134,1,chrome.exe,45.51437765889289,normal
10.0.0.33,10.0.0.54,80,2236.5191410801076,4885.44057252748,2,svchost.exe,30.182800857588212,normal
10.0.0.34,10.0.0.54,53,2524.432070937681,4984.52835927326,1,teams.exe,30.79749667488498,normal
10.0.0.19,10.0.0.59,80,1805.8784732392305,3852.8404889882886,1,explorer.exe,48.807611462026486,normal
10.0.0.24,10.0.0.53,443,2031.1656748095616,6154.69376671672,1,explorer.exe,35.05419559074492,normal
10.0.0.27,10.0.0.54,443,1452.3647405785978,5824.102896855706,1,chrome.exe,23.095222884335783,normal
10.0.0.31,10.0.0.57,53,1392.5969320556783,3568.645152945573,1,svchost.exe,34.51438766533476,normal
10.0.0.48,10.0.0.50,443,2335.9723039072487,5297.227221585086,1,outlook.exe,32.44447958497453,normal
10.0.0.21,10.0.0.58,443,1990.102827739646,5195.40322128332,1,outlook.exe,44.2715024796344,normal
203.0.113.55,10.0.0.10,3389,150.83638695790677,83.90096798656313,47,svchost.exe,2.330868306048474,brute_force
10.0.0.41,10.0.0.58,443,2189.702698802555,4741.954484388839,2,teams.exe,16.75533436109388,normal
10.0.0.31,10.0.0.54,53,2209.852804178633,5393.873218164743,2,teams.exe,31.345156715946157,normal
10.0.0.4,10.0.0.58,443,2165.823833562881,6493.0031044432035,1,svchost.exe,34.0596549918302,normal
10.0.0.43,10.0.0.58,3389,1240.544587454966,5590.744335510326,1,teams.exe,40.92627565173108,normal
10.0.0.30,10.0.0.54,80,2252.290907238695,6782.9056000651435,1,svchost.exe,37.68615437666962,normal
10.0.0.6,10.0.0.56,80,2385.3751048093936,4156.146122575101,1,outlook.exe,39.3567437925074,normal
10.0.0.2,10.0.0.55,80,2111.640456627685,5635.329195216206,1,svchost.exe,21.88120331133269,normal
10.0.0.33,10.0.0.51,443,1424.4231317235653,5502.49969612929,2,teams.exe,32.781254895361045,normal
10.0.0.6,10.0.0.56,3389,2202.106432638666,2922.880146226126,2,svchost.exe,25.682793179105808,normal
10.0.0.26,10.0.0.54,80,2248.2000588669707,4631.380634214301,2,chrome.exe,5.865518297165238,normal
10.0.0.27,10.0.0.50,22,1796.5573777478126,5365.759986092916,1,teams.exe,40.35396449804743,normal
203.0.113.55,10.0.0.10,3389,176.08510399651925,121.84810310984808,30,svchost.exe,2.6179716011140517,brute_force
10.0.0.11,10.0.0.55,80,2113.3421242472987,3518.4192284486317,1,svchost.exe,40.0515910669009,normal
10.0.0.34,10.0.0.50,443,2226.0339191298353,6040.05789079339,2,outlook.exe,23.81010385552137,normal
10.0.0.18,10.0.0.59,443,2378.2441771580493,5441.662564186061,2,explorer.exe,37.067703870618956,normal
10.0.0.24,10.0.0.56,80,1128.8891536823626,4741.061203421609,1,explorer.exe,40.54892412551747,normal
10.0.0.33,10.0.0.57,53,1915.8075387635738,5162.796618099913,1,chrome.exe,25.095997934268375,normal
10.0.0.21,10.0.0.53,443,2109.4819579279874,5155.155342865356,1,chrome.exe,40.771624764408045,normal
10.0.0.9,10.0.0.57,443,1864.3425109658513,5324.658235502518,1,chrome.exe,18.62355395730723,normal
10.0.0.43,10.0.0.53,22,2799.2690560481706,3034.444108523495,2,teams.exe,30.481887547479023,normal
10.0.0.39,10.0.0.52,80,2855.514404595394,5618.360566259665,2,explorer.exe,39.395289721634185,normal
10.0.0.19,10.0.0.50,443,1730.7131633516879,4262.970638847303,1,outlook.exe,30.49397346915384,normal
10.0.0.15,10.0.0.50,80,1610.4536303116497,4405.789127618334,1,explorer.exe,49.81550250048936,normal
10.0.0.46,10.0.0.53,53,1765.7519433198422,5928.090610991081,1,chrome.exe,6.201857175696382,normal
203.0.113.55,10.0.0.10,3389,192.64371333612758,104.97730109558992,48,svchost.exe,1.59639216125778,brute_force
10.0.0.29,10.0.0.54,80,2972.5975371384666,2325.432871845859,1,teams.exe,32.18124369681003,normal
10.0.0.23,10.0.0.51,80,2089.811136315962,4785.462335482036,2,explorer.exe,58.94684130473334,normal
10.0.0.37,10.0.0.55,443,1591.158801697433,5719.168666355437,1,outlook.exe,31.49830728582665,normal
10.0.0.4,10.0.0.58,80,2013.6566899257193,5075.673540613386,1,teams.exe,34.788468678325756,normal
10.0.0.15,10.0.0.53,80,2253.0788277303564,6687.5480552367935,1,svchost.exe,33.09083617454457,normal
10.0.0.40,10.0.0.58,443,1405.3837674614356,5867.187412827739,1,outlook.exe,29.37819945679423,normal
10.0.0.7,10.0.0.57,80,2007.254499631327,5322.504660289905,1,svchost.exe,11.551196271618945,normal
10.0.0.27,10.0.0.56,80,1485.0138626115322,3065.035882759529,2,chrome.exe,18.342293828330334,normal
10.0.0.24,10.0.0.53,443,2197.710492694019,5108.014120979501,1,teams.exe,38.87898818933715,normal
10.0.0.16,10.0.0.53,80,1840.8812361286898,5116.578512012464,1,teams.exe,7.400986325415239,normal
10.0.0.42,10.0.0.55,80,2418.8821107732947,4237.582049397086,2,outlook.exe,42.45913848618457,normal
10.0.0.46,10.0.0.57,443,1808.7738011653548,5782.027387574128,2,outlook.exe,21.957309504713315,normal
10.0.0.12,10.0.0.52,80,1324.7220178285083,5256.7507986617875,2,outlook.exe,19.027077302773066,normal
10.0.0.33,10.0.0.54,80,1847.1904444658435,6336.657357758983,1,svchost.exe,25.939886466196135,normal
10.0.0.29,10.0.0.52,80,1240.5151095933427,5468.540161546069,2,chrome.exe,41.111924114542774,normal
10.0.0.31,10.0.0.51,443,2124.7740947990387,5413.616257571681,1,outlook.exe,38.841243210314,normal
10.0.0.49,10.0.0.54,443,2239.9135176834166,5871.5243860879345,1,explorer.exe,47.25285656969345,normal
10.0.0.49,10.0.0.55,80,2245.752823623392,4736.692193122084,1,explorer.exe,13.175439690630817,normal
10.0.0.15,10.0.0.52,80,1162.7652697733774,6165.594895144128,1,outlook.exe,24.57650026389686,normal
10.0.0.47,10.0.0.53,443,2579.690521650261,5919.87151595443,1,outlook.exe,21.083452126592192,normal
10.0.0.25,10.0.0.50,80,1316.5708183595868,4785.8496892888115,1,explorer.exe,31.582860293985753,normal
10.0.0.8,10.0.0.54,80,1643.207665046412,5865.28975613525,1,outlook.exe,27.202078343010157,normal
10.0.0.40,10.0.0.54,22,2655.583748901312,4904.888352299234,1,explorer.exe,28.3304116934705,normal
10.0.0.25,10.0.0.50,443,1835.255349891007,4548.697135656335,1,outlook.exe,35.97429535528888,normal
10.0.0.3,10.0.0.51,80,2592.1283225980865,4918.932894564583,2,chrome.exe,26.923105634930984,normal
10.0.0.21,10.0.0.57,443,1632.3994826183766,4183.845010971956,1,svchost.exe,17.271695795460538,normal
10.0.0.26,10.0.0.56,80,1400.8039375239773,4882.332697807146,2,explorer.exe,37.116217341841725,normal
10.0.0.42,10.0.0.58,53,723.2252019720509,3919.997391617868,1,outlook.exe,47.10250391117314,normal
10.0.0.47,10.0.0.53,80,2101.1402038106094,5293.352036322984,1,explorer.exe,39.249146692185434,normal
203.0.113.55,10.0.0.10,3389,106.18794167197726,105.16055014775564,26,svchost.exe,2.055611667420429,brute_force
10.0.0.37,10.0.0.53,443,2770.1619899099433,5169.747767970662,1,teams.exe,30.846077437129445,normal
203.0.113.55,10.0.0.10,3389,148.93680388554836,102.69017527771541,43,svchost.exe,2.3951955382677346,brute_force
10.0.0.44,10.0.0.59,443,3197.1809502912256,6223.93634423789,1,explorer.exe,40.14894342063009,normal
10.0.0.6,10.0.0.58,80,1901.189766102017,6349.13510511343,1,chrome.exe,9.020953157111357,normal
10.0.0.44,10.0.0.54,80,1620.5146505483276,3949.8134626383307,2,outlook.exe,38.590014329706825,normal
10.0.0.44,10.0.0.51,80,2145.448528795003,5073.336744778137,2,outlook.exe,17.40628725034037,normal
10.0.0.26,10.0.0.50,22,1902.1073645157094,5054.051662846001,2,outlook.exe,44.18867589802212,normal
10.0.0.30,10.0.0.58,3389,1720.2268573552656,5089.395278931614,1,teams.exe,39.60183669374349,normal
10.0.0.4,10.0.0.54,53,1604.5591041527173,5811.705571613265,1,explorer.exe,20.261716640917946,normal
10.0.0.14,10.0.0.57,80,2190.8670844812546,4694.0455684684075,2,chrome.exe,37.21268080256527,normal
10.0.0.33,10.0.0.56,443,1610.5814785897826,5230.610848766214,1,teams.exe,35.74842325770399,normal
10.0.0.46,10.0.0.54,443,3037.5325196742706,5807.046416606688,1,outlook.exe,34.58015551489856,normal
10.0.0.30,10.0.0.52,443,1554.8410759900642,3499.5234508369986,1,svchost.exe,35.406307261785855,normal
10.0.0.42,10.0.0.56,80,967.4584768718398,5863.528242521521,2,teams.exe,26.143682390544804,normal
10.0.0.33,10.0.0.51,443,2104.735041823886,4712.09392313208,1,explorer.exe,20.070775199699305,normal
198.51.100.23,10.0.0.12,60315,64.53989064379545,0.0,0,nmap.exe,0.2991342460804585,port_scan
10.0.0.7,10.0.0.57,443,2309.8693923514343,5109.082970349832,1,chrome.exe,13.866605982505366,normal
10.0.0.25,10.0.0.54,3389,2646.0301671632615,6260.849519999309,1,explorer.exe,31.255088744821876,normal
10.0.0.4,10.0.0.50,80,1380.2188569598802,2621.0039592467756,1,teams.exe,34.595077666386615,normal
10.0.0.9,10.0.0.55,80,2010.2085836064591,4368.7588637593,2,outlook.exe,30.39598818052138,normal
10.0.0.12,10.0.0.56,443,1251.9205934176753,4374.083982315398,1,chrome.exe,29.194596753750297,normal
10.0.0.41,10.0.0.54,80,2228.3440053652,4358.27285634787,1,teams.exe,17.22582051867615,normal
10.0.0.16,10.0.0.50,443,2428.3687107352293,4752.664036103582,1,explorer.exe,46.708505294436605,normal
10.0.0.17,10.0.0.52,80,2322.297716207588,3236.7633010965146,2,chrome.exe,52.96339315929359,normal
10.0.0.36,10.0.0.56,443,1502.4130200503814,5603.6457389607385,1,outlook.exe,34.883647602144976,normal
10.0.0.9,10.0.0.53,22,1884.669166680146,3077.2282279376636,1,teams.exe,36.66089741826487,normal
10.0.0.29,10.0.0.51,443,1461.6604362644932,6306.0722038716285,1,chrome.exe,49.119232385698254,normal
